case,arcface_identity,lpips_non_nose,lpips_nose,nose_area_ratio,nose_area_target_ratio,lm_l1_to_target_px,lm_l1_orig_to_target_px
nsr_4_enlarge,0.9081027507781982,0.04107566922903061,0.004990302491933107,1.0769518816700991,1.2306684141546527,2.2332780361175537,3.2108967304229736
nsr_4_reduce,0.8910902142524719,0.04063115268945694,0.006110944785177708,0.8245646882606253,0.7498595768582662,1.95896577835083,4.466379642486572
