case,arcface_identity,lpips_non_nose,lpips_nose,nose_area_ratio,nose_area_target_ratio,lm_l1_to_target_px,lm_l1_orig_to_target_px
nsr_4_enlarge,0.9450893402099609,0.03958471119403839,0.0016491195419803262,1.052799101291893,1.2306684141546527,1.9319899082183838,3.2108967304229736
nsr_4_reduce,0.9366626143455505,0.038237106055021286,0.0020724197383970022,0.9000187230855645,0.7498595768582662,2.096216917037964,4.466379642486572
