case,arcface_identity,lpips_non_nose,lpips_nose,nose_area_ratio,nose_area_target_ratio,lm_l1_to_target_px,lm_l1_orig_to_target_px
nsr_4_enlarge,0.9498985409736633,0.04222072288393974,0.0029149511829018593,1.072271110278974,1.2306684141546527,2.006890296936035,3.2108967304229736
nsr_4_reduce,0.8822091221809387,0.04294440895318985,0.0033435486257076263,0.8236285339824003,0.7498595768582662,2.236121416091919,4.466379642486572
